path,speaker,text
MDSC/Seed-VC/all6/DM0012/0095-打开后一集.wav,DM0012_all6,打开后一集
MDSC/Seed-VC/all6/DM0012/0109-调到下一频道.wav,DM0012_all6,调到下一频道
MDSC/Seed-VC/all6/DM0012/0110-调到下一频道.wav,DM0012_all6,调到下一频道
MDSC/Seed-VC/all6/DM0019/0080-播放上一首.wav,DM0019_all6,播放上一首
MDSC/Seed-VC/all6/DM0019/0083-播放下一首.wav,DM0019_all6,播放下一首
MDSC/Seed-VC/all6/DM0019/0093-打开后一集.wav,DM0019_all6,打开后一集
MDSC/Seed-VC/all6/DM0019/0316-六二零四五九.wav,DM0019_all6,六二零四五九
MDSC/Seed-VC/all6/DM0019/0326-八六幺一三七.wav,DM0019_all6,八六幺一三七
MDSC/Seed-VC/all9/DF0004/0273-帮我音量再小点.wav,DF0004_all9,帮我音量再小点
MDSC/Seed-VC/all9/DF0004/0352-你好米雅风量小一点.wav,DF0004_all9,你好米雅风量小一点
MDSC/Seed-VC/all9/DF0004/0356-你好米雅打开净化器.wav,DF0004_all9,你好米雅打开净化器
MDSC/Seed-VC/all9/DF0004/0364-你好米雅标准模式.wav,DF0004_all9,你好米雅标准模式
MDSC/Seed-VC/all9/DF0004/0378-你好米雅打开应响.wav,DF0004_all9,你好米雅打开应响
MDSC/Seed-VC/all9/DF0015/0033-Hey Siri.wav,DF0015_all9,Hey Siri
MDSC/Seed-VC/all9/DF0015/0128-变温温度设定负一度.wav,DF0015_all9,变温温度设定负一度
MDSC/Seed-VC/all9/DF0015/0346-你好米雅调亮灯光.wav,DF0015_all9,你好米雅调亮灯光
MDSC/Seed-VC/all9/DF0015/0378-你好米雅打开应响.wav,DF0015_all9,你好米雅打开应响
MDSC/Seed-VC/all9/DF0015/0379-你好米雅帮我卸载.wav,DF0015_all9,你好米雅帮我卸载
MDSC/Seed-VC/all9/DF0016/0269-给我声音增加点.wav,DF0016_all9,给我声音增加点
MDSC/Seed-VC/all9/DF0016/0347-你好米雅我需要帮助.wav,DF0016_all9,你好米雅我需要帮助
MDSC/Seed-VC/all9/DF0016/0351-你好米雅睡眠模式.wav,DF0016_all9,你好米雅睡眠模式
MDSC/Seed-VC/all9/DF0016/0365-你好米雅开黄色光.wav,DF0016_all9,你好米雅开黄色光
MDSC/Seed-VC/all9/DF0016/0366-你好米雅风小一点.wav,DF0016_all9,你好米雅风小一点
MDSC/Seed-VC/all9/DM0005/0218-给我声音放大一点.wav,DM0005_all9,给我声音放大一点
MDSC/Seed-VC/all9/DM0005/0269-给我声音增加点.wav,DM0005_all9,给我声音增加点
MDSC/Seed-VC/all9/DM0005/0278-帮我音量调高点.wav,DM0005_all9,帮我音量调高点
MDSC/Seed-VC/all9/DM0005/0296-给我声音加大一点.wav,DM0005_all9,给我声音加大一点
MDSC/Seed-VC/all9/DM0005/0373-你好米雅中南风.wav,DM0005_all9,你好米雅中南风
MDSC/Seed-VC/all9/DM0012/0159-变温温度设为负三度.wav,DM0012_all9,变温温度设为负三度
MDSC/Seed-VC/all9/DM0012/0224-帮我音量稍微大点.wav,DM0012_all9,帮我音量稍微大点
MDSC/Seed-VC/all9/DM0012/0307-帮我音量放大一点.wav,DM0012_all9,帮我音量放大一点
MDSC/Seed-VC/all9/DM0012/0351-你好米雅睡眠模式.wav,DM0012_all9,你好米雅睡眠模式
MDSC/Seed-VC/all9/DM0012/0364-你好米雅标准模式.wav,DM0012_all9,你好米雅标准模式
MDSC/Seed-VC/all9/DM0019/0033-Hey Siri.wav,DM0019_all9,Hey Siri
MDSC/Seed-VC/all9/DM0019/0035-Hey Siri.wav,DM0019_all9,Hey Siri
MDSC/Seed-VC/all9/DM0019/0245-给我声音稍微大点.wav,DM0019_all9,给我声音稍微大点
MDSC/Seed-VC/all9/DM0019/0341-你好米雅音量减小.wav,DM0019_all9,你好米雅音量减小
MDSC/Seed-VC/all9/DM0019/0386-你好米雅调高一度.wav,DM0019_all9,你好米雅调高一度
